tripduration,starttime,stoptime,start Station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
573,28/09/2015 13:37,28/09/2015 13:46,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24473,Subscriber,1984,1
266,28/09/2015 13:40,28/09/2015 13:44,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24402,Subscriber,1982,1
259,28/09/2015 13:40,28/09/2015 13:44,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24516,Subscriber,1980,1
28415,28/09/2015 13:41,28/09/2015 21:35,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,24653,Subscriber,1957,1
413,28/09/2015 13:42,28/09/2015 13:49,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24434,Subscriber,1979,2
251,28/09/2015 13:43,28/09/2015 13:47,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24687,Subscriber,1962,1
1189,28/09/2015 13:43,28/09/2015 14:03,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,24476,Subscriber,1991,1
1504,28/09/2015 13:45,28/09/2015 14:10,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,24407,Subscriber,1951,1
82,28/09/2015 13:49,28/09/2015 13:50,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,24675,Subscriber,1978,1
521,28/09/2015 13:50,28/09/2015 13:59,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24667,Subscriber,1986,1
481,28/09/2015 13:52,28/09/2015 14:00,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,24493,Customer,,0
2295,28/09/2015 13:52,28/09/2015 14:30,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,24409,Subscriber,1965,1
204,28/09/2015 13:52,28/09/2015 13:55,3189,West Side Light Rail,40.714402,-74.0887723,3188,NJCU,40.7101087,-74.0858489,24678,Subscriber,1976,1
459,28/09/2015 13:53,28/09/2015 14:00,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,24467,Customer,,0
468,28/09/2015 13:56,28/09/2015 14:04,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24442,Subscriber,1970,2
626,28/09/2015 14:04,28/09/2015 14:14,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24473,Customer,,0
1922,28/09/2015 14:04,28/09/2015 14:36,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,24466,Subscriber,1965,1
2401,28/09/2015 14:13,28/09/2015 14:53,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,24623,Subscriber,1985,1
2713,28/09/2015 14:13,28/09/2015 14:58,3192,Liberty Light Rail,40.7112423,-74.0557013,3217,Bayside Park,40.69865054,-74.08207968,24407,Subscriber,1951,1
393,28/09/2015 14:17,28/09/2015 14:24,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,24719,Subscriber,1977,1
640,28/09/2015 14:23,28/09/2015 14:33,3194,McGinley Square,40.72533993,-74.06762213,3203,Hamilton Park,40.72759597,-74.04424731,24609,Subscriber,1974,2
660,28/09/2015 14:23,28/09/2015 14:34,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24613,Customer,,0
279,28/09/2015 14:23,28/09/2015 14:28,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24612,Subscriber,1984,2
756,28/09/2015 14:28,28/09/2015 14:40,3187,Warren St,40.7211236,-74.03805095,3194,McGinley Square,40.72533993,-74.06762213,24389,Subscriber,1972,1
730,28/09/2015 14:32,28/09/2015 14:44,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24495,Subscriber,1977,2
1606,28/09/2015 14:38,28/09/2015 15:05,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,24641,Subscriber,1985,1
642,28/09/2015 14:38,28/09/2015 14:49,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958612,-74.04311746,24635,Subscriber,1988,1
8994,28/09/2015 14:40,28/09/2015 17:10,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24427,Customer,,0
1191,28/09/2015 14:44,28/09/2015 15:04,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24650,Customer,,0
608,28/09/2015 14:45,28/09/2015 14:55,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24412,Subscriber,1990,1
460,28/09/2015 14:48,28/09/2015 14:55,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24642,Subscriber,1981,1
517,28/09/2015 14:48,28/09/2015 14:57,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24476,Subscriber,1979,1
804,28/09/2015 14:53,28/09/2015 15:07,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24457,Subscriber,1983,1
2046,28/09/2015 14:54,28/09/2015 15:29,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24676,Subscriber,1977,1
270,28/09/2015 14:58,28/09/2015 15:03,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24406,Subscriber,1984,1
576,28/09/2015 15:04,28/09/2015 15:13,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24460,Subscriber,1966,2
1464,28/09/2015 15:05,28/09/2015 15:29,3217,Bayside Park,40.69865054,-74.08207968,3192,Liberty Light Rail,40.7112423,-74.0557013,24407,Subscriber,1951,1
1591,28/09/2015 15:11,28/09/2015 15:38,3195,Sip Ave,40.73074263,-74.06378388,3188,NJCU,40.7101087,-74.0858489,24689,Subscriber,1976,2
559,28/09/2015 15:12,28/09/2015 15:21,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24473,Subscriber,1965,1
667,28/09/2015 15:19,28/09/2015 15:30,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,24470,Subscriber,1986,1
2957,28/09/2015 15:24,28/09/2015 16:13,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,24437,Customer,,0
3211,28/09/2015 15:24,28/09/2015 16:18,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,24556,Customer,,0
97,28/09/2015 15:25,28/09/2015 15:26,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24606,Subscriber,1991,1
382,28/09/2015 15:27,28/09/2015 15:33,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24467,Subscriber,1977,2
854,28/09/2015 15:31,28/09/2015 15:45,3198,Heights Elevator,40.74871595,-74.0404433,3220,5 Corners Library,40.73496102,-74.05950308,24682,Subscriber,1977,1
191,28/09/2015 15:31,28/09/2015 15:34,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24659,Subscriber,1986,1
1026,28/09/2015 15:35,28/09/2015 15:52,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24467,Subscriber,1962,1
411,28/09/2015 15:36,28/09/2015 15:43,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24406,Subscriber,1977,1
449,28/09/2015 15:36,28/09/2015 15:44,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24526,Subscriber,1996,2
950,28/09/2015 15:38,28/09/2015 15:54,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978,-74.04963791,24633,Subscriber,1976,2
147,28/09/2015 15:39,28/09/2015 15:42,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,24507,Subscriber,1960,1
1226,28/09/2015 15:39,28/09/2015 16:00,3185,City Hall,40.7177325,-74.043845,3207,Oakland Ave,40.7376037,-74.0524783,24491,Subscriber,1984,2
694,28/09/2015 15:41,28/09/2015 15:53,3212,Christ Hospital,40.73478582,-74.05044364,3213,Van Vorst Park,40.71848892,-74.04772663,24453,Subscriber,1985,2
271,28/09/2015 15:42,28/09/2015 15:47,3196,Riverview Park,40.7443187,-74.0439909,3215,Central Ave,40.7467299,-74.0492509,24637,Subscriber,1960,1
2444,28/09/2015 15:43,28/09/2015 16:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24407,Subscriber,1951,1
1261,28/09/2015 15:49,28/09/2015 16:10,3195,Sip Ave,40.73074263,-74.06378388,3183,Exchange Place,40.7162469,-74.0334588,24412,Subscriber,1980,1
640,28/09/2015 15:52,28/09/2015 16:03,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,24504,Subscriber,1979,1
1829,28/09/2015 15:53,28/09/2015 16:23,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,24683,Customer,,0
11457,28/09/2015 15:53,28/09/2015 19:04,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24495,Customer,,0
2561,28/09/2015 15:57,28/09/2015 16:40,3183,Exchange Place,40.7162469,-74.0334588,479,9 Ave & W 45 St,40.76019252,-73.9912551,24634,Customer,,0
209,28/09/2015 15:59,28/09/2015 16:03,3189,West Side Light Rail,40.714402,-74.0887723,3189,West Side Light Rail,40.714402,-74.0887723,24619,Customer,,0
184,28/09/2015 15:59,28/09/2015 16:03,3189,West Side Light Rail,40.714402,-74.0887723,3189,West Side Light Rail,40.714402,-74.0887723,24411,Customer,,0
149,28/09/2015 16:03,28/09/2015 16:05,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24409,Subscriber,1978,1
350,28/09/2015 16:04,28/09/2015 16:10,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24647,Subscriber,1980,1
1349,28/09/2015 16:05,28/09/2015 16:28,3189,West Side Light Rail,40.714402,-74.0887723,3193,Lincoln Park,40.7246051,-74.07840595,24563,Customer,,0
1338,28/09/2015 16:05,28/09/2015 16:27,3189,West Side Light Rail,40.714402,-74.0887723,3193,Lincoln Park,40.7246051,-74.07840595,24379,Customer,,0
407,28/09/2015 16:05,28/09/2015 16:12,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24433,Customer,,0
596,28/09/2015 16:11,28/09/2015 16:21,3194,McGinley Square,40.72533993,-74.06762213,3213,Van Vorst Park,40.71848892,-74.04772663,24627,Subscriber,1971,1
358,28/09/2015 16:11,28/09/2015 16:17,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24470,Subscriber,1971,1
348,28/09/2015 16:11,28/09/2015 16:17,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,24603,Subscriber,1986,2
703,28/09/2015 16:17,28/09/2015 16:28,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,24664,Customer,,0
3040,28/09/2015 16:18,28/09/2015 17:09,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24406,Customer,,0
947,28/09/2015 16:23,28/09/2015 16:38,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24556,Customer,,0
2156,28/09/2015 16:23,28/09/2015 16:59,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24487,Customer,,0
3065,28/09/2015 16:24,28/09/2015 17:15,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24437,Customer,,0
699,28/09/2015 16:24,28/09/2015 16:36,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,24638,Customer,,0
287,28/09/2015 16:24,28/09/2015 16:29,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24584,Customer,,0
880,28/09/2015 16:25,28/09/2015 16:40,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,24700,Subscriber,1985,1
220,28/09/2015 16:26,28/09/2015 16:29,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24460,Subscriber,1983,2
250,28/09/2015 16:26,28/09/2015 16:30,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24671,Subscriber,1984,1
1000,28/09/2015 16:26,28/09/2015 16:43,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24516,Subscriber,1975,1
1474,28/09/2015 16:27,28/09/2015 16:52,3192,Liberty Light Rail,40.7112423,-74.0557013,3214,Essex Light Rail,40.7127742,-74.0364857,24407,Subscriber,1951,1
453,28/09/2015 16:31,28/09/2015 16:39,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.0404433,24572,Subscriber,1963,1
679,28/09/2015 16:31,28/09/2015 16:43,3195,Sip Ave,40.73074263,-74.06378388,3188,NJCU,40.7101087,-74.0858489,24605,Subscriber,1988,1
275,28/09/2015 16:34,28/09/2015 16:38,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24457,Customer,,0
858,28/09/2015 16:34,28/09/2015 16:48,3205,JC Medical Center,40.71653978,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,24633,Subscriber,1976,2
441,28/09/2015 16:35,28/09/2015 16:42,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24575,Subscriber,1974,2
1900,28/09/2015 16:44,28/09/2015 17:16,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24627,Subscriber,1962,1
443,28/09/2015 16:50,28/09/2015 16:57,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24642,Subscriber,1964,2
1529,28/09/2015 16:50,28/09/2015 17:15,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24456,Subscriber,1963,1
295,28/09/2015 16:51,28/09/2015 16:56,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24715,Subscriber,1967,1
267,28/09/2015 16:52,28/09/2015 16:56,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24717,Subscriber,1962,1
367,28/09/2015 16:55,28/09/2015 17:01,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24457,Customer,,0
926,28/09/2015 16:56,28/09/2015 17:12,3185,City Hall,40.7177325,-74.043845,3206,Hilltop,40.7311689,-74.0575736,24435,Subscriber,1960,1
496,28/09/2015 17:00,28/09/2015 17:09,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24412,Subscriber,1969,1
236,28/09/2015 17:01,28/09/2015 17:05,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24389,Subscriber,1991,1
722,28/09/2015 17:01,28/09/2015 17:13,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,24473,Subscriber,1960,1
1625,28/09/2015 17:01,28/09/2015 17:28,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,24676,Subscriber,1970,1
569,28/09/2015 17:04,28/09/2015 17:13,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24492,Subscriber,1984,1
226,28/09/2015 17:06,28/09/2015 17:10,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24647,Subscriber,1980,1
502,28/09/2015 17:07,28/09/2015 17:15,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24556,Customer,,0
295,28/09/2015 17:08,28/09/2015 17:13,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24440,Subscriber,1981,2
573,28/09/2015 17:10,28/09/2015 17:19,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24662,Subscriber,1968,1
344,28/09/2015 17:10,28/09/2015 17:16,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24457,Subscriber,1985,1
149,28/09/2015 17:10,28/09/2015 17:13,3215,Central Ave,40.7467299,-74.0492509,3215,Central Ave,40.7467299,-74.0492509,24701,Subscriber,1982,1
660,28/09/2015 17:11,28/09/2015 17:23,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24711,Subscriber,1983,1
227,28/09/2015 17:12,28/09/2015 17:16,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24566,Subscriber,1975,2
478,28/09/2015 17:14,28/09/2015 17:22,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24393,Subscriber,1972,1
1745,28/09/2015 17:14,28/09/2015 17:43,3215,Central Ave,40.7467299,-74.0492509,3199,Newport Pkwy,40.7287448,-74.0321082,24716,Subscriber,1982,1
2661,28/09/2015 17:16,28/09/2015 18:00,3197,North St,40.752559,-74.044725,3197,North St,40.752559,-74.044725,24582,Subscriber,1970,2
291,28/09/2015 17:18,28/09/2015 17:23,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24667,Subscriber,1986,1
492,28/09/2015 17:18,28/09/2015 17:26,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24426,Subscriber,1974,1
601,28/09/2015 17:20,28/09/2015 17:30,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24512,Subscriber,1969,1
307,28/09/2015 17:20,28/09/2015 17:25,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24609,Subscriber,1991,1
547,28/09/2015 17:20,28/09/2015 17:29,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24479,Subscriber,1956,1
547,28/09/2015 17:24,28/09/2015 17:33,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24541,Subscriber,1985,1
776,28/09/2015 17:26,28/09/2015 17:39,3213,Van Vorst Park,40.71848892,-74.04772663,3199,Newport Pkwy,40.7287448,-74.0321082,24675,Subscriber,1984,2
534,28/09/2015 17:26,28/09/2015 17:35,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,24402,Subscriber,1986,2
684,28/09/2015 17:27,28/09/2015 17:38,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,24421,Subscriber,1993,1
269,28/09/2015 17:28,28/09/2015 17:32,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24603,Subscriber,1982,2
155,28/09/2015 17:29,28/09/2015 17:31,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24711,Subscriber,1974,1
175,28/09/2015 17:29,28/09/2015 17:32,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24397,Subscriber,1983,1
310,28/09/2015 17:29,28/09/2015 17:35,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24558,Subscriber,1983,2
400,28/09/2015 17:31,28/09/2015 17:37,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,24625,Subscriber,1951,1
651,28/09/2015 17:31,28/09/2015 17:41,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24699,Subscriber,1977,2
353,28/09/2015 17:32,28/09/2015 17:38,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24655,Subscriber,1973,1
362,28/09/2015 17:36,28/09/2015 17:42,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24711,Subscriber,1981,1
250,28/09/2015 17:36,28/09/2015 17:40,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24656,Subscriber,1975,1
857,28/09/2015 17:36,28/09/2015 17:50,3183,Exchange Place,40.7162469,-74.0334588,3206,Hilltop,40.7311689,-74.0575736,24438,Subscriber,1981,1
86,28/09/2015 17:36,28/09/2015 17:38,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24567,Subscriber,1963,2
978,28/09/2015 17:37,28/09/2015 17:53,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24444,Customer,,0
687,28/09/2015 17:37,28/09/2015 17:48,3201,Dey St,40.737711,-74.066921,3186,Grove St PATH,40.71958612,-74.04311746,24393,Subscriber,1964,1
1477,28/09/2015 17:37,28/09/2015 18:02,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.74267714,-74.05178863,24397,Subscriber,1983,1
391,28/09/2015 17:40,28/09/2015 17:46,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24664,Subscriber,1974,1
445,28/09/2015 17:40,28/09/2015 17:48,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24627,Subscriber,1989,1
312,28/09/2015 17:41,28/09/2015 17:46,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24625,Subscriber,1984,1
316,28/09/2015 17:41,28/09/2015 17:46,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,24452,Subscriber,1974,2
380,28/09/2015 17:41,28/09/2015 17:48,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24464,Subscriber,1976,1
567,28/09/2015 17:43,28/09/2015 17:52,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24400,Subscriber,1990,2
512,28/09/2015 17:44,28/09/2015 17:53,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24562,Subscriber,1981,1
301,28/09/2015 17:45,28/09/2015 17:50,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24715,Subscriber,1956,1
